Starting experiment with k_cluster = 1
  57, 2307.20435
  58, 2308.87720
  59, 2309.67749
  60, 2309.72388
  61, 2309.20776
  62, 2308.02100
  63, 2306.25391
  64, 2304.24609
  65, 2302.16089
  66, 2300.05200
  67, 2298.05444
  68, 2296.23828
  69, 2294.73438
  70, 2293.47241
  71, 2292.50562
  72, 2291.89282
  73, 2291.56323
  74, 2291.32715
  75, 2291.15186
  76, 2291.09546
  77, 2290.98706
  78, 2290.91724
  79, 2290.85596
  80, 2290.86011
  81, 2290.90234
  82, 2290.96436
  83, 2291.03052
  84, 2291.09058
  85, 2291.12256
  86, 2291.05859
  87, 2290.93311
  88, 2290.78320
  89, 2290.60229
  90, 2290.43262
  91, 2290.29639
  92, 2290.16504
  93, 2290.01782
  94, 2289.87061
  95, 2289.76660
  96, 2289.70361
  97, 2289.67383
  98, 2289.66504
  99, 2289.66113
 100, 2289.65161
 101, 2289.65186
 102, 2289.67334
 103, 2289.71143
 104, 2289.73706
 105, 2289.74829
 106, 2289.74414
 107, 2289.73413
 108, 2289.72217
 109, 2289.70459
 110, 2289.68774
 111, 2289.67261
 112, 2289.65698
 113, 2289.63574
 114, 2289.61499
 115, 2289.59277
 116, 2289.57373
 117, 2289.56665
 118, 2289.56982
 119, 2289.57471
 120, 2289.58057
 121, 2289.58398
 122, 2289.58301
 123, 2289.57935
 124, 2289.57715
 125, 2289.57886
 126, 2289.57959
 127, 2289.58008
 128, 2289.57739
 129, 2289.57397
 130, 2289.57031
 131, 2289.56738
 132, 2289.56494
 133, 2289.56250
 134, 2289.56104
 135, 2289.56006
 136, 2289.55957
 137, 2289.55859
 138, 2289.55762
 139, 2289.55713
 140, 2289.55762
 141, 2289.55859
 142, 2289.55933
 143, 2289.55981
 144, 2289.55957
 145, 2289.55957
 146, 2289.55933
 147, 2289.55859
 148, 2289.55762
 149, 2289.55664
 150, 2289.55640
 151, 2289.55615
 152, 2289.55615
 153, 2289.55615
 154, 2289.55591
 155, 2289.55615
 156, 2289.55615
 157, 2289.55591
 158, 2289.55615
 159, 2289.55615
 160, 2289.55615
 161, 2289.55615
 162, 2289.55615
 163, 2289.55615
 164, 2289.55591
 165, 2289.55566
 166, 2289.55566
 167, 2289.55566
 168, 2289.55542
 169, 2289.55542
 170, 2289.55542
 171, 2289.55542
 172, 2289.55566
 173, 2289.55566
 174, 2289.55542
 175, 2289.55566
 176, 2289.55542
 177, 2289.55566
 178, 2289.55542
 179, 2289.55542
 180, 2289.55542
 181, 2289.55518
 182, 2289.55518
 183, 2289.55542
 184, 2289.55518
 185, 2289.55542
 186, 2289.55518
 187, 2289.55542
 188, 2289.55542
 189, 2289.55542
 190, 2289.55566
 191, 2289.55542
 192, 2289.55542
 193, 2289.55542
 194, 2289.55542
 195, 2289.55518
 196, 2289.55542
 197, 2289.55542
 198, 2289.55542
 199, 2289.55518
 200, 2289.55518
validation loss: 1086.1138916
Starting experiment with k_cluster = 5
   1, 9428.30859
   2, 8159.59570
   3, 7099.81836
   4, 6237.83252
   5, 5534.05273
   6, 4963.31348
   7, 4491.59863
   8, 4081.51660
   9, 3708.28882
  10, 3380.19824
  11, 3107.33008
  12, 2892.02319
  13, 2723.12524
  14, 2586.41772
  15, 2472.94482
  16, 2381.42505
  17, 2310.36230
  18, 2258.40259
  19, 2226.11719
  20, 2212.47314
  21, 2215.43384
  22, 2230.58521
  23, 2253.20581
  24, 2278.77979
  25, 2303.08862
  26, 2323.36304
  27, 2338.53247
  28, 2347.31250
  29, 2349.50562
  30, 2345.15234
  31, 2333.10352
  32, 2313.12891
  33, 2285.71021
  34, 2252.95996
  35, 2216.71362
  36, 2176.46631
  37, 2135.78906
  38, 2097.10571
  39, 2062.06128
  40, 2032.29675
  41, 2012.14587
  42, 2000.65405
  43, 1996.51245
  44, 1996.17517
  45, 1998.51404
  46, 2000.76794
  47, 2001.50610
  48, 2000.59656
  49, 1998.82910
  50, 1996.35229
  51, 1992.75952
  52, 1989.59924
  53, 1986.20398
  54, 1983.26538
  55, 1980.59949
  56, 1978.21802
  57, 1975.64197
  58, 1972.11243
  59, 1967.86658
  60, 1963.85889
  61, 1959.98486
  62, 1957.53027
  63, 1956.20898
  64, 1954.60730
  65, 1952.45520
  66, 1949.84509
  67, 1946.72461
  68, 1943.39490
  69, 1940.23792
  70, 1937.95630
  71, 1936.54309
  72, 1935.98425
  73, 1935.92334
  74, 1936.23779
  75, 1936.68591
  76, 1937.12891
  77, 1937.32581
  78, 1937.38721
  79, 1937.48352
  80, 1937.57715
  81, 1937.49451
  82, 1937.06738
  83, 1936.59070
  84, 1936.11450
  85, 1935.57031
  86, 1935.17383
  87, 1935.00244
  88, 1934.95142
  89, 1934.97485
  90, 1934.78345
  91, 1934.44604
  92, 1933.94092
  93, 1933.45801
  94, 1933.00952
  95, 1932.54382
  96, 1931.95044
  97, 1931.32788
  98, 1930.75354
  99, 1930.69751
 100, 1930.89685
 101, 1930.98157
 102, 1930.92395
 103, 1930.71985
 104, 1930.45679
 105, 1930.18274
 106, 1929.92102
 107, 1929.81763
 108, 1929.89758
 109, 1929.96130
 110, 1929.97766
 111, 1929.89453
 112, 1929.75720
 113, 1929.65723
 114, 1929.55920
 115, 1929.22742
 116, 1928.93286
 117, 1928.58350
 118, 1928.19275
 119, 1927.88782
 120, 1927.61316
 121, 1927.48633
 122, 1927.64246
 123, 1927.85132
 124, 1927.96729
 125, 1928.02466
 126, 1927.98145
 127, 1927.89441
 128, 1927.63672
 129, 1927.31714
 130, 1927.15161
 131, 1927.13391
 132, 1927.09717
 133, 1927.01978
 134, 1926.95972
 135, 1926.98022
 136, 1927.03284
 137, 1927.12048
 138, 1927.17761
 139, 1927.16125
 140, 1927.12012
 141, 1927.08069
 142, 1927.06885
 143, 1927.06775
 144, 1927.06824
 145, 1927.05420
 146, 1927.03247
 147, 1927.02197
 148, 1927.02258
 149, 1927.02344
 150, 1927.03345
 151, 1927.04211
 152, 1927.02808
 153, 1926.99438
 154, 1926.96265
 155, 1926.91772
 156, 1926.87305
 157, 1926.83936
 158, 1926.85388
 159, 1926.87634
 160, 1926.89685
 161, 1926.89185
 162, 1926.86218
 163, 1926.85010
 164, 1926.84619
 165, 1926.83020
 166, 1926.83350
 167, 1926.85181
 168, 1926.83386
 169, 1926.80396
 170, 1926.80786
 171, 1926.81860
 172, 1926.82336
 173, 1926.82471
 174, 1926.81396
 175, 1926.80151
 176, 1926.79797
 177, 1926.80908
 178, 1926.81250
 179, 1926.80359
 180, 1926.79639
 181, 1926.79883
 182, 1926.80286
